Date,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend,injury_rate,total_inj_by_type
2013-01-22,544,136.0,1.0,32,4,100,13446.0,12,0.013446,22.2,0.0,2013,1,1,Tuesday,0,0.25,136
2013-01-23,545,110.0,1.0,31,4,75,10147.0,5,0.010147,16.6,0.0,2013,1,2,Wednesday,0,0.2018348623853211,110
2013-01-24,554,135.0,0.0,44,2,89,10692.0,4,0.010692,18.4,0.0,2013,1,3,Thursday,0,0.24368231046931407,135
2013-01-25,674,156.0,1.0,33,7,116,11317.0,8,0.011317,19.1,1.1,2013,1,4,Friday,0,0.2314540059347181,156
2013-01-26,558,156.0,1.0,40,7,109,11104.0,4,0.011104,21.1,0.0,2013,1,5,Saturday,1,0.27956989247311825,156
2013-01-27,429,135.0,0.0,33,4,98,12223.0,6,0.012223,23.2,0.0,2013,1,6,Sunday,1,0.3146853146853147,135
2013-01-28,507,131.0,0.0,45,6,80,6704.0,4,0.006704,29.6,4.5,2013,1,0,Monday,0,0.2583826429980276,131
2013-01-29,542,144.0,4.0,49,10,85,25461.0,10,0.025461,39.2,0.0,2013,1,1,Tuesday,0,0.2656826568265683,144
2013-01-30,497,114.0,3.0,32,3,79,25640.0,6,0.02564,50.0,0.1,2013,1,2,Wednesday,0,0.22937625754527163,114
2013-01-31,592,126.0,1.0,37,12,77,17089.0,4,0.017089,44.8,15.5,2013,1,3,Thursday,0,0.21283783783783783,126
2013-02-01,574,140.0,1.0,33,8,99,16510.0,6,0.01651,28.9,0.0,2013,2,4,Friday,0,0.24390243902439024,140
2013-02-02,534,141.0,0.0,27,7,107,12845.0,2,0.012845,24.8,0.5,2013,2,5,Saturday,1,0.2640449438202247,141
2013-02-03,445,105.0,0.0,17,4,84,10215.0,2,0.010215,26.4,1.0,2013,2,6,Sunday,1,0.23595505617977527,105
2013-02-04,553,116.0,1.0,38,2,76,14061.0,2,0.014061,25.3,0.0,2013,2,0,Monday,0,0.20976491862567812,116
2013-02-05,566,157.0,1.0,48,1,108,14553.0,2,0.014553,28.3,1.0,2013,2,1,Tuesday,0,0.2773851590106007,157
2013-02-06,566,152.0,1.0,44,5,103,13405.0,2,0.013405,31.1,0.1,2013,2,2,Wednesday,0,0.26855123674911663,152
2013-02-07,526,126.0,1.0,38,2,86,13357.0,2,0.013357,27.2,0.0,2013,2,3,Thursday,0,0.23954372623574144,126
2013-02-08,703,148.0,0.0,52,3,93,102467.0,2,0.102467,33.7,36.3,2013,2,4,Friday,0,0.21052631578947367,148
2013-02-09,403,47.0,0.0,11,2,34,27229.0,4,0.027229,25.6,16.5,2013,2,5,Saturday,1,0.11662531017369727,47
2013-02-10,400,80.0,0.0,20,1,59,8760.0,1,0.00876,16.9,0.0,2013,2,6,Sunday,1,0.2,80
2013-02-11,475,131.0,0.0,49,1,81,20172.0,5,0.020172,35.1,9.5,2013,2,0,Monday,0,0.27578947368421053,131
2013-02-12,498,114.0,0.0,31,6,77,20897.0,3,0.020897,35.3,0.4,2013,2,1,Tuesday,0,0.2289156626506024,114
2013-02-13,570,175.0,2.0,42,7,126,35052.0,5,0.035052,31.5,1.2,2013,2,2,Wednesday,0,0.30701754385964913,175
2013-02-14,631,147.0,0.0,47,7,93,37378.0,3,0.037378,32.3,1.1,2013,2,3,Thursday,0,0.2329635499207607,147
2013-02-15,604,173.0,3.0,44,10,119,32918.0,5,0.032918,34.1,0.0,2013,2,4,Friday,0,0.28642384105960267,173
2013-02-16,449,122.0,0.0,17,2,103,17830.0,4,0.01783,33.0,1.1,2013,2,5,Saturday,1,0.2717149220489978,122
2013-02-17,447,125.0,0.0,33,7,85,14050.0,4,0.01405,24.9,0.8,2013,2,6,Sunday,1,0.2796420581655481,125
2013-02-18,398,90.0,0.0,19,4,67,14172.0,4,0.014172,21.2,0.0,2013,2,0,Monday,0,0.22613065326633167,90
2013-02-19,477,132.0,0.0,56,5,71,16972.0,12,0.016972,33.3,5.9,2013,2,1,Tuesday,0,0.27672955974842767,132
2013-02-20,510,102.0,0.0,36,5,61,12050.0,7,0.01205,30.2,0.0,2013,2,2,Wednesday,0,0.2,102
2013-02-21,498,130.0,2.0,38,1,91,10921.0,4,0.010921,26.2,0.0,2013,2,3,Thursday,0,0.26104417670682734,130
2013-02-22,531,127.0,1.0,34,6,87,21146.0,5,0.021146,28.9,0.4,2013,2,4,Friday,0,0.2391713747645951,127
2013-02-23,521,136.0,2.0,32,5,99,25077.0,4,0.025077,37.5,2.2,2013,2,5,Saturday,1,0.26103646833013433,136
2013-02-24,426,111.0,1.0,31,2,78,23677.0,4,0.023677,37.9,0.1,2013,2,6,Sunday,1,0.2605633802816901,111
2013-02-25,490,105.0,1.0,27,3,75,21784.0,6,0.021784,35.9,0.0,2013,2,0,Monday,0,0.21428571428571427,105
2013-02-26,537,159.0,0.0,46,10,103,22544.0,3,0.022544,36.5,0.9,2013,2,1,Tuesday,0,0.29608938547486036,159
2013-02-27,550,160.0,1.0,57,4,99,22882.0,3,0.022882,43.1,10.2,2013,2,2,Wednesday,0,0.2909090909090909,160
2013-02-28,517,111.0,2.0,17,11,83,24075.0,3,0.024075,40.0,0.8,2013,2,3,Thursday,0,0.21470019342359767,111
2013-03-01,603,128.0,0.0,34,5,89,25552.0,10,0.025552,38.1,0.0,2013,3,4,Friday,0,0.21227197346600332,128
2013-03-02,474,129.0,1.0,16,3,110,22016.0,4,0.022016,34.6,0.0,2013,3,5,Saturday,1,0.2721518987341772,129
2013-03-03,502,147.0,5.0,28,6,113,19947.0,4,0.019947,33.2,0.0,2013,3,6,Sunday,1,0.29282868525896416,147
2013-03-04,597,142.0,1.0,41,6,95,21594.0,5,0.021594,32.3,0.0,2013,3,0,Monday,0,0.23785594639865998,142
2013-03-05,527,154.0,0.0,35,7,112,22145.0,4,0.022145,35.9,0.0,2013,3,1,Tuesday,0,0.2922201138519924,154
2013-03-06,475,101.0,0.0,36,5,60,22446.0,4,0.022446,36.2,3.9,2013,3,2,Wednesday,0,0.21263157894736842,101
2013-03-07,535,153.0,1.0,65,7,81,21981.0,4,0.021981,35.3,6.5,2013,3,3,Thursday,0,0.28598130841121494,153
2013-03-08,851,180.0,1.0,43,6,131,21628.0,5,0.021628,34.0,9.9,2013,3,4,Friday,0,0.21151586368977673,180
2013-03-09,569,158.0,1.0,24,5,129,28785.0,6,0.028785,37.5,0.0,2013,3,5,Saturday,1,0.27768014059753954,158
2013-03-10,415,113.0,1.0,20,4,89,25803.0,4,0.025803,36.3,0.0,2013,3,6,Sunday,1,0.27228915662650605,113
2013-03-11,522,130.0,3.0,30,3,97,32643.0,8,0.032643,42.3,0.0,2013,3,0,Monday,0,0.24904214559386972,130
2013-03-12,547,135.0,0.0,49,4,82,36362.0,3,0.036362,49.3,20.1,2013,3,1,Tuesday,0,0.24680073126142596,135
2013-03-13,636,149.0,1.0,39,15,95,41960.0,3,0.04196,41.0,0.0,2013,3,2,Wednesday,0,0.23427672955974843,149
2013-03-14,557,126.0,0.0,29,12,85,36590.0,3,0.03659,34.5,0.0,2013,3,3,Thursday,0,0.22621184919210055,126
2013-03-15,607,119.0,0.0,26,3,90,35228.0,9,0.035228,36.6,0.0,2013,3,4,Friday,0,0.19604612850082373,119
2013-03-16,521,152.0,0.0,39,6,107,38384.0,7,0.038384,34.8,2.1,2013,3,5,Saturday,1,0.29174664107485604,152
2013-03-17,426,116.0,2.0,14,1,101,29291.0,4,0.029291,33.8,0.0,2013,3,6,Sunday,1,0.27230046948356806,116
2013-03-18,623,121.0,1.0,36,3,82,38994.0,4,0.038994,31.2,7.4,2013,3,0,Monday,0,0.1942215088282504,121
2013-03-19,559,135.0,0.0,30,4,101,33903.0,4,0.033903,37.8,6.4,2013,3,1,Tuesday,0,0.24150268336314848,135
2013-03-20,540,121.0,1.0,26,10,85,40866.0,4,0.040866,36.0,0.0,2013,3,2,Wednesday,0,0.22407407407407406,121
2013-03-21,508,135.0,0.0,26,6,103,41827.0,4,0.041827,34.0,0.0,2013,3,3,Thursday,0,0.265748031496063,135
2013-03-22,604,148.0,0.0,47,7,94,43373.0,4,0.043373,33.7,0.0,2013,3,4,Friday,0,0.24503311258278146,148
2013-03-23,488,139.0,1.0,42,5,92,41537.0,4,0.041537,36.3,0.0,2013,3,5,Saturday,1,0.2848360655737705,139
2013-03-24,451,128.0,0.0,20,9,99,37466.0,3,0.037466,36.6,0.0,2013,3,6,Sunday,1,0.2838137472283814,128
2013-03-25,498,146.0,0.0,36,10,100,40949.0,5,0.040949,35.4,7.2,2013,3,0,Monday,0,0.2931726907630522,146
2013-03-26,425,91.0,2.0,16,9,66,21337.0,4,0.021337,39.4,0.0,2013,3,1,Tuesday,0,0.21411764705882352,91
2013-03-27,441,89.0,0.0,21,9,59,16394.0,4,0.016394,40.9,0.3,2013,3,2,Wednesday,0,0.2018140589569161,89
2013-03-28,549,161.0,0.0,33,10,118,16534.0,4,0.016534,41.2,0.2,2013,3,3,Thursday,0,0.29326047358834245,161
2013-03-29,520,144.0,1.0,22,7,115,22712.0,4,0.022712,43.2,0.0,2013,3,4,Friday,0,0.27692307692307694,144
2013-03-30,513,142.0,0.0,40,6,96,23342.0,4,0.023342,44.0,0.0,2013,3,5,Saturday,1,0.27680311890838205,142
2013-03-31,426,155.0,0.0,25,2,128,20138.0,4,0.020138,43.6,2.4,2013,3,6,Sunday,1,0.36384976525821594,155
2013-04-01,479,96.0,3.0,14,11,71,14769.0,4,0.014769,48.0,0.6,2013,4,0,Monday,0,0.20041753653444677,96
2013-04-02,437,84.0,0.0,24,5,55,21357.0,4,0.021357,37.2,0.0,2013,4,1,Tuesday,0,0.19221967963386727,84
2013-04-03,532,140.0,2.0,38,7,95,7380.0,4,0.00738,37.3,0.0,2013,4,2,Wednesday,0,0.2631578947368421,140
2013-04-04,566,155.0,1.0,28,6,121,45512.0,8,0.045512,38.7,0.0,2013,4,3,Thursday,0,0.27385159010600707,155
2013-04-05,582,149.0,0.0,28,12,109,52013.0,3,0.052013,46.0,0.0,2013,4,4,Friday,0,0.25601374570446733,149
2013-04-06,531,154.0,1.0,22,8,124,40662.0,3,0.040662,40.8,0.0,2013,4,5,Saturday,1,0.2900188323917137,154
2013-04-07,451,158.0,0.0,28,4,126,32776.0,3,0.032776,45.4,0.3,2013,4,6,Sunday,1,0.35033259423503327,158
2013-04-08,582,148.0,0.0,29,14,105,48375.0,3,0.048375,54.3,0.0,2013,4,0,Monday,0,0.2542955326460481,148
2013-04-09,613,166.0,1.0,36,10,120,50316.0,3,0.050316,64.0,0.0,2013,4,1,Tuesday,0,0.2707993474714519,166
2013-04-10,580,163.0,0.0,39,17,107,49683.0,3,0.049683,60.3,0.4,2013,4,2,Wednesday,0,0.2810344827586207,163
2013-04-11,517,117.0,0.0,33,3,81,49689.0,3,0.049689,54.4,1.7,2013,4,3,Thursday,0,0.2263056092843327,117
2013-04-12,649,203.0,0.0,47,4,152,38826.0,3,0.038826,43.2,15.1,2013,4,4,Friday,0,0.31278890600924497,203
2013-04-13,555,170.0,0.0,14,8,148,25397.0,3,0.025397,47.5,0.0,2013,4,5,Saturday,1,0.3063063063063063,170
2013-04-14,472,139.0,0.0,22,8,109,20949.0,3,0.020949,48.6,0.0,2013,4,6,Sunday,1,0.2944915254237288,139
2013-04-15,603,161.0,1.0,36,9,116,31319.0,3,0.031319,46.3,0.0,2013,4,0,Monday,0,0.2669983416252073,161
2013-04-16,564,160.0,1.0,30,16,114,46747.0,3,0.046747,53.0,1.0,2013,4,1,Tuesday,0,0.28368794326241137,160
2013-04-17,535,161.0,1.0,34,10,117,49530.0,3,0.04953,58.7,0.8,2013,4,2,Wednesday,0,0.30093457943925234,161
2013-04-18,553,113.0,0.0,26,5,82,50195.0,3,0.050195,50.8,0.0,2013,4,3,Thursday,0,0.20433996383363473,113
2013-04-19,570,154.0,0.0,34,9,111,76233.0,12,0.076233,62.2,0.6,2013,4,4,Friday,0,0.27017543859649124,154
2013-04-20,532,150.0,0.0,35,7,108,35542.0,9,0.035542,53.4,9.8,2013,4,5,Saturday,1,0.2819548872180451,150
2013-04-21,471,127.0,0.0,13,7,107,30892.0,4,0.030892,44.4,0.0,2013,4,6,Sunday,1,0.26963906581740976,127
2013-04-22,565,105.0,1.0,27,6,72,36517.0,4,0.036517,44.6,0.0,2013,4,0,Monday,0,0.18584070796460178,105
2013-04-23,513,137.0,1.0,31,11,95,36363.0,4,0.036363,44.4,0.0,2013,4,1,Tuesday,0,0.26705653021442494,137
2013-04-24,598,160.0,1.0,36,12,112,38505.0,4,0.038505,53.0,0.0,2013,4,2,Wednesday,0,0.26755852842809363,160
2013-04-25,583,185.0,0.0,43,21,121,39143.0,4,0.039143,54.6,0.5,2013,4,3,Thursday,0,0.31732418524871353,185
2013-04-26,675,152.0,0.0,33,13,106,40856.0,4,0.040856,52.4,0.0,2013,4,4,Friday,0,0.22518518518518518,152
2013-04-27,517,172.0,0.0,35,8,129,33191.0,4,0.033191,53.6,0.0,2013,4,5,Saturday,1,0.33268858800773693,172
2013-04-28,440,172.0,0.0,25,8,139,31460.0,4,0.03146,54.7,0.0,2013,4,6,Sunday,1,0.39090909090909093,172
2013-04-29,598,161.0,0.0,36,19,106,37443.0,4,0.037443,53.2,0.4,2013,4,0,Monday,0,0.2692307692307692,161
2013-04-30,576,125.0,2.0,25,12,88,38740.0,4,0.03874,55.0,0.0,2013,4,1,Tuesday,0,0.2170138888888889,125
2013-05-01,576,185.0,1.0,47,13,125,40101.0,4,0.040101,52.6,0.0,2013,5,2,Wednesday,0,0.3211805555555556,185
2013-05-02,585,161.0,0.0,32,16,113,40090.0,4,0.04009,55.5,0.0,2013,5,3,Thursday,0,0.27521367521367524,161
2013-05-03,686,181.0,0.0,42,16,123,41279.0,4,0.041279,53.8,0.0,2013,5,4,Friday,0,0.26384839650145775,181
2013-05-04,580,169.0,0.0,29,7,133,24336.0,17,0.024336,52.8,0.0,2013,5,5,Saturday,1,0.2913793103448276,169
2013-05-05,515,177.0,0.0,19,13,145,17694.0,4,0.017694,49.8,0.0,2013,5,6,Sunday,1,0.34368932038834954,177
2013-05-06,561,159.0,1.0,37,8,114,47789.0,15,0.047789,52.5,0.0,2013,5,0,Monday,0,0.28342245989304815,159
2013-05-07,592,156.0,1.0,37,14,105,54234.0,3,0.054234,56.9,0.0,2013,5,1,Tuesday,0,0.2635135135135135,156
2013-05-08,620,165.0,0.0,38,17,110,52723.0,3,0.052723,58.2,20.2,2013,5,2,Wednesday,0,0.2661290322580645,165
2013-05-09,602,155.0,0.0,34,9,112,54541.0,3,0.054541,58.2,6.0,2013,5,3,Thursday,0,0.2574750830564784,155
2013-05-10,698,190.0,1.0,43,19,128,55914.0,3,0.055914,63.9,0.0,2013,5,4,Friday,0,0.2722063037249284,190
2013-05-11,523,188.0,0.0,29,9,150,52108.0,3,0.052108,64.3,16.5,2013,5,5,Saturday,1,0.35946462715105165,188
2013-05-12,527,161.0,1.0,27,10,124,48779.0,3,0.048779,60.5,0.4,2013,5,6,Sunday,1,0.3055028462998102,161
2013-05-13,577,132.0,1.0,19,17,96,40008.0,4,0.040008,50.1,0.0,2013,5,0,Monday,0,0.22876949740034663,132
2013-05-14,565,112.0,1.0,33,5,74,41259.0,4,0.041259,49.9,0.0,2013,5,1,Tuesday,0,0.19823008849557522,112
2013-05-15,532,90.0,1.0,24,10,56,41221.0,4,0.041221,57.5,0.3,2013,5,2,Wednesday,0,0.16917293233082706,90
2013-05-16,559,144.0,1.0,36,24,84,43277.0,4,0.043277,66.5,0.0,2013,5,3,Thursday,0,0.25760286225402507,144
2013-05-17,742,182.0,1.0,47,28,107,96115.0,7,0.096115,62.8,0.0,2013,5,4,Friday,0,0.24528301886792453,182
2013-05-18,506,155.0,0.0,20,6,129,94173.0,6,0.094173,59.8,0.7,2013,5,5,Saturday,1,0.30632411067193677,155
2013-05-19,544,152.0,1.0,22,7,123,28989.0,4,0.028989,57.8,2.4,2013,5,6,Sunday,1,0.27941176470588236,152
2013-05-20,658,175.0,0.0,24,13,138,32668.0,3,0.032668,65.7,0.0,2013,5,0,Monday,0,0.26595744680851063,175
2013-05-21,697,174.0,0.0,37,14,123,66701.0,3,0.066701,72.9,0.0,2013,5,1,Tuesday,0,0.24964131994261118,174
2013-05-22,570,131.0,0.0,33,13,85,94445.0,3,0.094445,73.4,1.5,2013,5,2,Wednesday,0,0.22982456140350876,131
2013-05-23,735,190.0,0.0,39,12,139,96696.0,4,0.096696,69.9,15.7,2013,5,3,Thursday,0,0.2585034013605442,190
2013-05-24,668,202.0,0.0,42,11,149,185412.0,8,0.185412,58.4,7.4,2013,5,4,Friday,0,0.3023952095808383,202
2013-05-25,514,155.0,0.0,23,9,123,187551.0,4,0.187551,48.5,10.8,2013,5,5,Saturday,1,0.301556420233463,155
2013-05-26,455,167.0,2.0,23,10,134,167997.0,4,0.167997,55.4,0.0,2013,5,6,Sunday,1,0.367032967032967,167
2013-05-27,420,159.0,2.0,14,15,130,162626.0,4,0.162626,58.8,0.0,2013,5,0,Monday,0,0.37857142857142856,159
2013-05-28,686,163.0,0.0,33,10,120,200392.0,4,0.200392,56.9,5.3,2013,5,1,Tuesday,0,0.23760932944606414,163
2013-05-29,574,150.0,0.0,37,9,104,214364.0,4,0.214364,68.7,0.1,2013,5,2,Wednesday,0,0.2613240418118467,150
2013-05-30,685,176.0,0.0,32,21,123,220997.0,4,0.220997,77.2,0.0,2013,5,3,Thursday,0,0.2569343065693431,176
2013-05-31,736,169.0,1.0,30,15,124,227914.0,4,0.227914,77.7,0.0,2013,5,4,Friday,0,0.2296195652173913,169
2013-06-01,631,181.0,0.0,25,12,144,211915.0,4,0.211915,77.6,0.0,2013,6,5,Saturday,1,0.2868462757527734,181
2013-06-02,487,130.0,1.0,17,7,106,184935.0,4,0.184935,77.4,5.4,2013,6,6,Sunday,1,0.2669404517453799,130
2013-06-03,707,166.0,1.0,35,17,114,32487.0,8,0.032487,70.9,23.8,2013,6,0,Monday,0,0.2347949080622348,166
2013-06-04,613,188.0,1.0,53,12,123,12380.0,4,0.01238,65.1,0.0,2013,6,1,Tuesday,0,0.3066884176182708,188
2013-06-05,599,142.0,0.0,33,18,91,13059.0,4,0.013059,62.6,0.0,2013,6,2,Wednesday,0,0.2370617696160267,142
2013-06-06,605,199.0,1.0,41,21,137,34166.0,8,0.034166,62.2,1.4,2013,6,3,Thursday,0,0.32892561983471075,199
2013-06-07,791,232.0,0.0,55,12,165,26909.0,4,0.026909,60.5,45.0,2013,6,4,Friday,0,0.29329962073324906,232
2013-06-08,571,150.0,0.0,34,18,98,32019.0,7,0.032019,66.0,6.2,2013,6,5,Saturday,1,0.2626970227670753,150
2013-06-09,533,190.0,0.0,24,14,152,33999.0,4,0.033999,69.0,0.0,2013,6,6,Sunday,1,0.35647279549718575,190
2013-06-10,624,164.0,1.0,40,9,115,30928.0,14,0.030928,65.2,23.6,2013,6,0,Monday,0,0.26282051282051283,164
2013-06-11,635,154.0,2.0,40,18,96,21948.0,4,0.021948,72.0,7.6,2013,6,1,Tuesday,0,0.24251968503937008,154
2013-06-12,615,172.0,1.0,37,21,114,27722.0,4,0.027722,68.3,0.0,2013,6,2,Wednesday,0,0.27967479674796747,172
2013-06-13,535,140.0,4.0,33,13,94,29573.0,4,0.029573,61.5,31.1,2013,6,3,Thursday,0,0.2616822429906542,140
2013-06-14,693,211.0,0.0,35,19,157,34546.0,5,0.034546,61.7,5.6,2013,6,4,Friday,0,0.30447330447330445,211
2013-06-15,596,163.0,1.0,23,22,118,33284.0,4,0.033284,68.1,0.0,2013,6,5,Saturday,1,0.27348993288590606,163
2013-06-16,477,158.0,1.0,28,14,116,28276.0,4,0.028276,69.8,0.0,2013,6,6,Sunday,1,0.3312368972746331,158
2013-06-17,614,187.0,0.0,33,18,136,33341.0,4,0.033341,73.4,0.0,2013,6,0,Monday,0,0.30456026058631924,187
2013-06-18,613,142.0,0.0,35,14,93,33631.0,4,0.033631,70.1,3.2,2013,6,1,Tuesday,0,0.23164763458401305,142
2013-06-19,622,187.0,0.0,41,26,120,26917.0,4,0.026917,66.9,0.0,2013,6,2,Wednesday,0,0.30064308681672025,187
2013-06-20,681,177.0,1.0,33,18,126,33481.0,4,0.033481,66.8,0.0,2013,6,3,Thursday,0,0.2599118942731278,177
2013-06-21,690,181.0,1.0,47,17,117,37630.0,4,0.03763,68.8,0.0,2013,6,4,Friday,0,0.26231884057971017,181
2013-06-22,599,197.0,0.0,24,20,153,32100.0,4,0.0321,69.9,0.0,2013,6,5,Saturday,1,0.328881469115192,197
2013-06-23,505,157.0,1.0,9,20,128,27927.0,4,0.027927,74.2,0.2,2013,6,6,Sunday,1,0.3108910891089109,157
2013-06-24,680,173.0,2.0,33,17,123,31081.0,4,0.031081,79.5,1.2,2013,6,0,Monday,0,0.25441176470588234,173
2013-06-25,648,198.0,0.0,30,18,150,66120.0,13,0.06612,80.0,0.0,2013,6,1,Tuesday,0,0.3055555555555556,198
2013-06-26,621,141.0,1.0,28,23,90,86775.0,4,0.086775,79.1,3.4,2013,6,2,Wednesday,0,0.22705314009661837,141
2013-06-27,598,175.0,0.0,34,23,118,91070.0,3,0.09107,76.1,11.9,2013,6,3,Thursday,0,0.29264214046822745,175
2013-06-28,608,165.0,1.0,25,19,121,89050.0,6,0.08905,76.5,12.0,2013,6,4,Friday,0,0.2713815789473684,165
2013-06-29,591,184.0,2.0,28,15,141,43372.0,10,0.043372,75.4,2.0,2013,6,5,Saturday,1,0.311336717428088,184
2013-06-30,423,106.0,0.0,19,13,74,33705.0,4,0.033705,74.4,4.6,2013,6,6,Sunday,1,0.25059101654846333,106
2013-07-01,633,182.0,0.0,34,15,133,41292.0,4,0.041292,73.8,14.5,2013,7,0,Monday,0,0.28751974723538704,182
2013-07-02,601,139.0,1.0,33,17,89,42603.0,4,0.042603,75.4,9.2,2013,7,1,Tuesday,0,0.23128119800332778,139
2013-07-03,635,168.0,0.0,34,14,120,41488.0,4,0.041488,76.4,6.2,2013,7,2,Wednesday,0,0.26456692913385826,168
2013-07-04,438,164.0,0.0,18,14,131,28496.0,4,0.028496,79.6,0.0,2013,7,3,Thursday,0,0.3744292237442922,163
2013-07-05,576,203.0,1.0,27,13,163,35176.0,4,0.035176,80.6,0.0,2013,7,4,Friday,0,0.3524305555555556,203
2013-07-06,516,162.0,1.0,22,12,128,31897.0,4,0.031897,82.5,0.0,2013,7,5,Saturday,1,0.313953488372093,162
2013-07-07,475,147.0,3.0,21,12,114,30936.0,4,0.030936,83.0,0.2,2013,7,6,Sunday,1,0.3094736842105263,147
2013-07-08,617,127.0,0.0,33,13,81,42882.0,4,0.042882,80.0,0.2,2013,7,0,Monday,0,0.20583468395461912,127
2013-07-09,583,136.0,0.0,25,20,91,41267.0,4,0.041267,79.6,0.6,2013,7,1,Tuesday,0,0.2332761578044597,136
2013-07-10,614,148.0,1.0,28,14,106,44494.0,4,0.044494,78.5,17.6,2013,7,2,Wednesday,0,0.24104234527687296,148
2013-07-11,550,161.0,1.0,27,22,112,43559.0,4,0.043559,77.3,5.4,2013,7,3,Thursday,0,0.2927272727272727,161
2013-07-12,599,167.0,0.0,30,14,123,43067.0,4,0.043067,72.7,10.3,2013,7,4,Friday,0,0.27879799666110183,167
2013-07-13,575,174.0,1.0,27,10,137,36191.0,4,0.036191,74.7,9.3,2013,7,5,Saturday,1,0.3026086956521739,174
2013-07-14,471,146.0,0.0,18,10,118,36401.0,4,0.036401,79.7,0.0,2013,7,6,Sunday,1,0.3099787685774947,146
2013-07-15,581,171.0,0.0,37,12,122,29033.0,5,0.029033,82.5,0.0,2013,7,0,Monday,0,0.2943201376936317,171
2013-07-16,582,159.0,0.0,22,15,122,32142.0,10,0.032142,82.3,0.0,2013,7,1,Tuesday,0,0.27319587628865977,159
2013-07-17,609,163.0,0.0,24,23,116,36509.0,4,0.036509,83.1,0.0,2013,7,2,Wednesday,0,0.2676518883415435,163
2013-07-18,636,169.0,1.0,27,15,127,36833.0,4,0.036833,85.9,0.2,2013,7,3,Thursday,0,0.26572327044025157,169
2013-07-19,697,167.0,0.0,33,14,120,32853.0,4,0.032853,86.0,0.7,2013,7,4,Friday,0,0.23959827833572453,167
2013-07-20,551,187.0,1.0,32,11,144,31648.0,13,0.031648,83.4,12.4,2013,7,5,Saturday,1,0.3393829401088929,187
2013-07-21,447,168.0,0.0,17,21,130,32154.0,4,0.032154,77.9,1.7,2013,7,6,Sunday,1,0.37583892617449666,168
2013-07-22,591,191.0,2.0,27,11,153,41228.0,4,0.041228,76.7,5.4,2013,7,0,Monday,0,0.32318104906937395,191
2013-07-23,571,164.0,0.0,30,18,116,41767.0,4,0.041767,78.4,24.5,2013,7,1,Tuesday,0,0.287215411558669,164
2013-07-24,571,162.0,0.0,35,19,108,25875.0,5,0.025875,76.4,0.0,2013,7,2,Wednesday,0,0.28371278458844135,162
2013-07-25,507,147.0,0.0,29,7,111,37021.0,4,0.037021,66.4,0.9,2013,7,3,Thursday,0,0.28994082840236685,147
2013-07-26,617,182.0,2.0,25,16,141,39741.0,4,0.039741,71.6,0.0,2013,7,4,Friday,0,0.29497568881685576,182
2013-07-27,516,157.0,3.0,26,8,123,35621.0,4,0.035621,72.3,0.0,2013,7,5,Saturday,1,0.30426356589147285,157
2013-07-28,485,195.0,2.0,30,13,152,30333.0,4,0.030333,71.9,3.5,2013,7,6,Sunday,1,0.4020618556701031,195
2013-07-29,597,146.0,0.0,20,26,100,38930.0,4,0.03893,73.8,15.9,2013,7,0,Monday,0,0.24455611390284757,146
2013-07-30,584,160.0,2.0,40,21,99,40825.0,4,0.040825,71.1,0.0,2013,7,1,Tuesday,0,0.273972602739726,160
2013-07-31,553,175.0,2.0,23,20,132,41571.0,4,0.041571,71.3,0.0,2013,7,2,Wednesday,0,0.31645569620253167,175
2013-08-01,643,175.0,2.0,32,17,126,42487.0,4,0.042487,69.5,9.2,2013,8,3,Thursday,0,0.27216174183514774,175
2013-08-02,626,157.0,0.0,28,19,110,36517.0,5,0.036517,73.5,0.0,2013,8,4,Friday,0,0.2507987220447284,157
2013-08-03,492,167.0,0.0,25,15,127,53812.0,12,0.053812,69.8,2.7,2013,8,5,Saturday,1,0.3394308943089431,167
2013-08-04,454,155.0,1.0,23,11,121,60537.0,4,0.060537,70.2,0.0,2013,8,6,Sunday,1,0.34140969162995594,155
2013-08-05,545,158.0,0.0,28,21,109,73568.0,5,0.073568,68.1,0.0,2013,8,0,Monday,0,0.28990825688073396,158
2013-08-06,543,184.0,1.0,31,25,128,82002.0,4,0.082002,70.0,0.0,2013,8,1,Tuesday,0,0.3388581952117864,184
2013-08-07,508,101.0,1.0,25,20,56,41049.0,5,0.041049,69.8,0.2,2013,8,2,Wednesday,0,0.19881889763779528,101
2013-08-08,549,150.0,0.0,28,13,109,9177.0,2,0.009177,74.2,11.8,2013,8,3,Thursday,0,0.273224043715847,150
2013-08-09,579,157.0,1.0,39,7,111,39364.0,5,0.039364,75.2,9.3,2013,8,4,Friday,0,0.2711571675302245,157
2013-08-10,495,159.0,0.0,26,15,118,45151.0,3,0.045151,74.6,0.0,2013,8,5,Saturday,1,0.3212121212121212,159
2013-08-11,481,152.0,5.0,18,17,117,42498.0,3,0.042498,71.1,0.0,2013,8,6,Sunday,1,0.316008316008316,152
2013-08-12,519,137.0,1.0,22,10,105,41168.0,3,0.041168,72.9,2.5,2013,8,0,Monday,0,0.26396917148362237,137
2013-08-13,553,135.0,0.0,31,12,92,35606.0,3,0.035606,72.2,13.4,2013,8,1,Tuesday,0,0.244122965641953,135
