Date,BOROUGH,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,boro_daily_volume,boro_seg_count,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend
2018-06-04,BRONX,54,17.0,0.0,4,0,13,50441.0,9,0.050441,,,59.6,6.9,2018,6,0,Monday,0
2018-06-04,BROOKLYN,174,38.0,0.0,7,3,28,50441.0,9,0.050441,,,59.6,6.9,2018,6,0,Monday,0
2018-06-04,MANHATTAN,81,14.0,0.0,3,2,9,50441.0,9,0.050441,,,59.6,6.9,2018,6,0,Monday,0
2018-06-04,QUEENS,121,23.0,0.0,4,5,14,50441.0,9,0.050441,50441.0,9.0,59.6,6.9,2018,6,0,Monday,0
2018-06-04,STATEN ISLAND,19,3.0,0.0,0,0,3,50441.0,9,0.050441,,,59.6,6.9,2018,6,0,Monday,0
2018-06-05,BRONX,63,12.0,0.0,3,2,7,50887.0,4,0.050887,,,64.6,0.4,2018,6,1,Tuesday,0
2018-06-05,BROOKLYN,144,37.0,0.0,7,5,25,50887.0,4,0.050887,,,64.6,0.4,2018,6,1,Tuesday,0
2018-06-05,MANHATTAN,101,13.0,0.0,5,1,7,50887.0,4,0.050887,,,64.6,0.4,2018,6,1,Tuesday,0
2018-06-05,QUEENS,117,32.0,0.0,5,5,22,50887.0,4,0.050887,50887.0,4.0,64.6,0.4,2018,6,1,Tuesday,0
2018-06-05,STATEN ISLAND,14,5.0,0.0,1,0,4,50887.0,4,0.050887,,,64.6,0.4,2018,6,1,Tuesday,0
2018-06-06,BRONX,75,21.0,0.0,5,1,15,51350.0,4,0.05135,,,62.1,0.6,2018,6,2,Wednesday,0
2018-06-06,BROOKLYN,128,39.0,0.0,4,6,29,51350.0,4,0.05135,,,62.1,0.6,2018,6,2,Wednesday,0
2018-06-06,MANHATTAN,103,18.0,0.0,5,3,10,51350.0,4,0.05135,,,62.1,0.6,2018,6,2,Wednesday,0
2018-06-06,QUEENS,119,31.0,0.0,2,0,29,51350.0,4,0.05135,51350.0,4.0,62.1,0.6,2018,6,2,Wednesday,0
2018-06-06,STATEN ISLAND,21,6.0,0.0,1,0,5,51350.0,4,0.05135,,,62.1,0.6,2018,6,2,Wednesday,0
2018-06-07,BRONX,69,21.0,0.0,2,1,18,52059.0,4,0.052059,,,61.8,0.2,2018,6,3,Thursday,0
2018-06-07,BROOKLYN,149,44.0,0.0,10,9,23,52059.0,4,0.052059,,,61.8,0.2,2018,6,3,Thursday,0
2018-06-07,MANHATTAN,94,11.0,0.0,2,5,4,52059.0,4,0.052059,,,61.8,0.2,2018,6,3,Thursday,0
2018-06-07,QUEENS,112,29.0,0.0,4,3,22,52059.0,4,0.052059,52059.0,4.0,61.8,0.2,2018,6,3,Thursday,0
2018-06-07,STATEN ISLAND,11,2.0,0.0,0,0,2,52059.0,4,0.052059,,,61.8,0.2,2018,6,3,Thursday,0
2018-06-08,BRONX,75,23.0,0.0,2,0,21,55188.0,4,0.055188,,,68.7,0.5,2018,6,4,Friday,0
2018-06-08,BROOKLYN,175,49.0,1.0,5,5,39,55188.0,4,0.055188,,,68.7,0.5,2018,6,4,Friday,0
2018-06-08,MANHATTAN,96,13.0,0.0,5,1,7,55188.0,4,0.055188,,,68.7,0.5,2018,6,4,Friday,0
2018-06-08,QUEENS,144,56.0,0.0,8,4,44,55188.0,4,0.055188,55188.0,4.0,68.7,0.5,2018,6,4,Friday,0
2018-06-08,STATEN ISLAND,24,2.0,0.0,0,0,2,55188.0,4,0.055188,,,68.7,0.5,2018,6,4,Friday,0
2018-06-09,BRONX,75,26.0,0.0,5,2,19,46078.0,4,0.046078,,,70.5,0.5,2018,6,5,Saturday,1
2018-06-09,BROOKLYN,136,30.0,0.0,3,2,25,46078.0,4,0.046078,,,70.5,0.5,2018,6,5,Saturday,1
2018-06-09,MANHATTAN,92,17.0,1.0,4,5,8,46078.0,4,0.046078,,,70.5,0.5,2018,6,5,Saturday,1
2018-06-09,QUEENS,117,29.0,0.0,2,2,25,46078.0,4,0.046078,46078.0,4.0,70.5,0.5,2018,6,5,Saturday,1
2018-06-09,STATEN ISLAND,23,11.0,0.0,0,0,11,46078.0,4,0.046078,,,70.5,0.5,2018,6,5,Saturday,1
2018-06-10,BRONX,51,9.0,0.0,3,0,6,35860.0,4,0.03586,,,63.8,3.7,2018,6,6,Sunday,1
2018-06-10,BROOKLYN,120,45.0,0.0,5,6,34,35860.0,4,0.03586,,,63.8,3.7,2018,6,6,Sunday,1
2018-06-10,MANHATTAN,75,9.0,0.0,2,1,6,35860.0,4,0.03586,,,63.8,3.7,2018,6,6,Sunday,1
2018-06-10,QUEENS,91,38.0,0.0,5,1,32,35860.0,4,0.03586,35860.0,4.0,63.8,3.7,2018,6,6,Sunday,1
2018-06-10,STATEN ISLAND,15,5.0,0.0,0,0,5,35860.0,4,0.03586,,,63.8,3.7,2018,6,6,Sunday,1
2018-06-11,BRONX,78,15.0,0.0,4,3,8,47030.0,4,0.04703,,,61.8,1.7,2018,6,0,Monday,0
2018-06-11,BROOKLYN,136,59.0,0.0,4,7,46,47030.0,4,0.04703,,,61.8,1.7,2018,6,0,Monday,0
2018-06-11,MANHATTAN,93,20.0,0.0,5,3,12,47030.0,4,0.04703,,,61.8,1.7,2018,6,0,Monday,0
2018-06-11,QUEENS,127,29.0,1.0,2,1,26,47030.0,4,0.04703,47030.0,4.0,61.8,1.7,2018,6,0,Monday,0
2018-06-11,STATEN ISLAND,21,4.0,0.0,2,1,1,47030.0,4,0.04703,,,61.8,1.7,2018,6,0,Monday,0
2018-06-12,BRONX,69,25.0,0.0,9,0,16,49179.0,4,0.049179,,,62.2,0.0,2018,6,1,Tuesday,0
2018-06-12,BROOKLYN,159,36.0,1.0,7,5,24,49179.0,4,0.049179,,,62.2,0.0,2018,6,1,Tuesday,0
2018-06-12,MANHATTAN,99,16.0,0.0,6,3,7,49179.0,4,0.049179,,,62.2,0.0,2018,6,1,Tuesday,0
2018-06-12,QUEENS,111,21.0,0.0,3,2,16,49179.0,4,0.049179,49179.0,4.0,62.2,0.0,2018,6,1,Tuesday,0
2018-06-12,STATEN ISLAND,18,2.0,0.0,1,0,1,49179.0,4,0.049179,,,62.2,0.0,2018,6,1,Tuesday,0
2018-06-13,BRONX,74,19.0,0.0,1,1,17,47508.0,4,0.047508,,,67.9,2.0,2018,6,2,Wednesday,0
2018-06-13,BROOKLYN,139,28.0,0.0,5,3,20,47508.0,4,0.047508,,,67.9,2.0,2018,6,2,Wednesday,0
2018-06-13,MANHATTAN,107,16.0,0.0,4,5,7,47508.0,4,0.047508,,,67.9,2.0,2018,6,2,Wednesday,0
2018-06-13,QUEENS,118,29.0,0.0,2,2,25,47508.0,4,0.047508,47508.0,4.0,67.9,2.0,2018,6,2,Wednesday,0
2018-06-13,STATEN ISLAND,24,8.0,0.0,0,0,8,47508.0,4,0.047508,,,67.9,2.0,2018,6,2,Wednesday,0
2018-06-14,BRONX,86,20.0,1.0,4,2,14,51790.0,4,0.05179,,,73.1,0.1,2018,6,3,Thursday,0
2018-06-14,BROOKLYN,155,44.0,0.0,7,6,31,51790.0,4,0.05179,,,73.1,0.1,2018,6,3,Thursday,0
2018-06-14,MANHATTAN,124,9.0,0.0,4,2,3,51790.0,4,0.05179,,,73.1,0.1,2018,6,3,Thursday,0
2018-06-14,QUEENS,146,32.0,0.0,3,3,26,51790.0,4,0.05179,51790.0,4.0,73.1,0.1,2018,6,3,Thursday,0
2018-06-14,STATEN ISLAND,18,2.0,0.0,0,1,1,51790.0,4,0.05179,,,73.1,0.1,2018,6,3,Thursday,0
2018-06-15,BRONX,64,9.0,0.0,2,3,4,53770.0,4,0.05377,,,67.2,0.0,2018,6,4,Friday,0
2018-06-15,BROOKLYN,160,48.0,0.0,7,10,31,53770.0,4,0.05377,,,67.2,0.0,2018,6,4,Friday,0
2018-06-15,MANHATTAN,117,27.0,0.0,3,4,20,53770.0,4,0.05377,,,67.2,0.0,2018,6,4,Friday,0
2018-06-15,QUEENS,100,22.0,0.0,3,3,16,53770.0,4,0.05377,53770.0,4.0,67.2,0.0,2018,6,4,Friday,0
2018-06-15,STATEN ISLAND,19,6.0,0.0,0,0,6,53770.0,4,0.05377,,,67.2,0.0,2018,6,4,Friday,0
2018-06-16,BRONX,81,26.0,0.0,3,2,21,91110.0,9,0.09111,51643.0,2.0,70.3,0.0,2018,6,5,Saturday,1
2018-06-16,BROOKLYN,129,50.0,1.0,11,4,37,91110.0,9,0.09111,,,70.3,0.0,2018,6,5,Saturday,1
2018-06-16,MANHATTAN,76,14.0,0.0,2,3,9,91110.0,9,0.09111,,,70.3,0.0,2018,6,5,Saturday,1
2018-06-16,QUEENS,129,43.0,0.0,6,6,31,91110.0,9,0.09111,39467.0,7.0,70.3,0.0,2018,6,5,Saturday,1
2018-06-16,STATEN ISLAND,18,1.0,0.0,0,0,1,91110.0,9,0.09111,,,70.3,0.0,2018,6,5,Saturday,1
2018-06-17,BRONX,63,24.0,1.0,8,1,15,90402.0,4,0.090402,58640.0,2.0,73.6,0.0,2018,6,6,Sunday,1
2018-06-17,BROOKLYN,123,58.0,0.0,5,5,48,90402.0,4,0.090402,,,73.6,0.0,2018,6,6,Sunday,1
2018-06-17,MANHATTAN,62,9.0,0.0,0,1,8,90402.0,4,0.090402,,,73.6,0.0,2018,6,6,Sunday,1
2018-06-17,QUEENS,124,40.0,0.0,1,0,39,90402.0,4,0.090402,31762.0,2.0,73.6,0.0,2018,6,6,Sunday,1
2018-06-17,STATEN ISLAND,13,2.0,0.0,0,0,2,90402.0,4,0.090402,,,73.6,0.0,2018,6,6,Sunday,1
2018-06-18,BRONX,71,27.0,0.0,11,2,14,90854.0,4,0.090854,58392.0,2.0,79.2,0.5,2018,6,0,Monday,0
2018-06-18,BROOKLYN,174,56.0,2.0,17,6,33,90854.0,4,0.090854,,,79.2,0.5,2018,6,0,Monday,0
2018-06-18,MANHATTAN,110,12.0,0.0,4,5,3,90854.0,4,0.090854,,,79.2,0.5,2018,6,0,Monday,0
2018-06-18,QUEENS,145,35.0,0.0,6,2,27,90854.0,4,0.090854,32462.0,2.0,79.2,0.5,2018,6,0,Monday,0
2018-06-18,STATEN ISLAND,16,9.0,0.0,1,0,8,90854.0,4,0.090854,,,79.2,0.5,2018,6,0,Monday,0
2018-06-19,BRONX,82,23.0,1.0,7,2,14,97863.0,8,0.097863,59709.0,2.0,79.4,4.0,2018,6,1,Tuesday,0
2018-06-19,BROOKLYN,171,35.0,0.0,9,7,19,97863.0,8,0.097863,27131.0,1.0,79.4,4.0,2018,6,1,Tuesday,0
2018-06-19,MANHATTAN,99,12.0,0.0,5,3,4,97863.0,8,0.097863,,,79.4,4.0,2018,6,1,Tuesday,0
2018-06-19,QUEENS,141,41.0,0.0,6,1,35,97863.0,8,0.097863,11023.0,5.0,79.4,4.0,2018,6,1,Tuesday,0
2018-06-19,STATEN ISLAND,14,3.0,0.0,1,0,2,97863.0,8,0.097863,,,79.4,4.0,2018,6,1,Tuesday,0
2018-06-20,BRONX,80,15.0,0.0,3,0,12,101178.0,4,0.101178,61738.0,2.0,72.0,0.4,2018,6,2,Wednesday,0
2018-06-20,BROOKLYN,153,44.0,0.0,11,4,29,101178.0,4,0.101178,39427.0,1.0,72.0,0.4,2018,6,2,Wednesday,0
2018-06-20,MANHATTAN,102,15.0,0.0,1,3,11,101178.0,4,0.101178,,,72.0,0.4,2018,6,2,Wednesday,0
2018-06-20,QUEENS,114,39.0,0.0,6,4,29,101178.0,4,0.101178,13.0,1.0,72.0,0.4,2018,6,2,Wednesday,0
2018-06-20,STATEN ISLAND,17,1.0,0.0,0,0,1,101178.0,4,0.101178,,,72.0,0.4,2018,6,2,Wednesday,0
2018-06-21,BRONX,82,32.0,0.0,7,1,24,101219.0,4,0.101219,60550.0,2.0,73.5,9.0,2018,6,3,Thursday,0
2018-06-21,BROOKLYN,168,50.0,0.0,10,7,33,101219.0,4,0.101219,40650.0,1.0,73.5,9.0,2018,6,3,Thursday,0
2018-06-21,MANHATTAN,104,22.0,0.0,8,5,9,101219.0,4,0.101219,,,73.5,9.0,2018,6,3,Thursday,0
2018-06-21,QUEENS,127,34.0,0.0,6,3,25,101219.0,4,0.101219,19.0,1.0,73.5,9.0,2018,6,3,Thursday,0
2018-06-21,STATEN ISLAND,19,7.0,0.0,1,0,6,101219.0,4,0.101219,,,73.5,9.0,2018,6,3,Thursday,0
2018-06-22,BRONX,73,16.0,0.0,3,3,10,161406.0,7,0.161406,154926.0,4.0,68.5,0.0,2018,6,4,Friday,0
2018-06-22,BROOKLYN,151,35.0,0.0,6,3,26,161406.0,7,0.161406,6480.0,2.0,68.5,0.0,2018,6,4,Friday,0
2018-06-22,MANHATTAN,113,21.0,0.0,7,8,6,161406.0,7,0.161406,,,68.5,0.0,2018,6,4,Friday,0
2018-06-22,QUEENS,125,44.0,0.0,10,1,33,161406.0,7,0.161406,0.0,1.0,68.5,0.0,2018,6,4,Friday,0
2018-06-22,STATEN ISLAND,19,4.0,0.0,0,2,2,161406.0,7,0.161406,,,68.5,0.0,2018,6,4,Friday,0
2018-06-23,BRONX,51,12.0,0.0,4,0,8,168857.0,4,0.168857,168857.0,4.0,65.7,11.0,2018,6,5,Saturday,1
2018-06-23,BROOKLYN,108,29.0,1.0,7,5,17,168857.0,4,0.168857,,,65.7,11.0,2018,6,5,Saturday,1
2018-06-23,MANHATTAN,77,10.0,0.0,3,1,6,168857.0,4,0.168857,,,65.7,11.0,2018,6,5,Saturday,1
2018-06-23,QUEENS,97,20.0,0.0,3,1,16,168857.0,4,0.168857,,,65.7,11.0,2018,6,5,Saturday,1
2018-06-23,STATEN ISLAND,15,4.0,0.0,0,0,4,168857.0,4,0.168857,,,65.7,11.0,2018,6,5,Saturday,1
2018-06-24,BRONX,55,20.0,0.0,1,3,16,160284.0,4,0.160284,160284.0,4.0,72.6,4.3,2018,6,6,Sunday,1
2018-06-24,BROOKLYN,102,27.0,1.0,4,5,18,160284.0,4,0.160284,,,72.6,4.3,2018,6,6,Sunday,1
2018-06-24,MANHATTAN,72,9.0,0.0,4,1,4,160284.0,4,0.160284,,,72.6,4.3,2018,6,6,Sunday,1
2018-06-24,QUEENS,101,30.0,1.0,5,1,24,160284.0,4,0.160284,,,72.6,4.3,2018,6,6,Sunday,1
2018-06-24,STATEN ISLAND,19,5.0,0.0,1,0,4,160284.0,4,0.160284,,,72.6,4.3,2018,6,6,Sunday,1
2018-06-25,BRONX,79,20.0,0.0,2,2,16,7534.0,3,0.007534,,,72.0,0.0,2018,6,0,Monday,0
2018-06-25,BROOKLYN,151,46.0,0.0,11,7,27,7534.0,3,0.007534,,,72.0,0.0,2018,6,0,Monday,0
2018-06-25,MANHATTAN,83,20.0,0.0,5,2,13,7534.0,3,0.007534,,,72.0,0.0,2018,6,0,Monday,0
2018-06-25,QUEENS,123,31.0,1.0,2,3,26,7534.0,3,0.007534,7534.0,3.0,72.0,0.0,2018,6,0,Monday,0
2018-06-25,STATEN ISLAND,16,2.0,0.0,0,0,2,7534.0,3,0.007534,,,72.0,0.0,2018,6,0,Monday,0
2018-06-26,BRONX,67,15.0,0.0,4,1,10,19564.0,4,0.019564,,,67.4,0.0,2018,6,1,Tuesday,0
2018-06-26,BROOKLYN,130,43.0,0.0,8,5,29,19564.0,4,0.019564,,,67.4,0.0,2018,6,1,Tuesday,0
2018-06-26,MANHATTAN,121,26.0,0.0,6,8,12,19564.0,4,0.019564,,,67.4,0.0,2018,6,1,Tuesday,0
2018-06-26,QUEENS,116,38.0,0.0,9,6,23,19564.0,4,0.019564,19564.0,4.0,67.4,0.0,2018,6,1,Tuesday,0
2018-06-26,STATEN ISLAND,24,7.0,0.0,1,0,6,19564.0,4,0.019564,,,67.4,0.0,2018,6,1,Tuesday,0
2018-06-27,BRONX,34,3.0,0.0,1,0,2,18181.0,4,0.018181,,,68.2,6.5,2018,6,2,Wednesday,0
2018-06-27,BROOKLYN,113,32.0,0.0,4,1,27,18181.0,4,0.018181,,,68.2,6.5,2018,6,2,Wednesday,0
2018-06-27,MANHATTAN,77,16.0,0.0,6,5,5,18181.0,4,0.018181,,,68.2,6.5,2018,6,2,Wednesday,0
2018-06-27,QUEENS,96,29.0,0.0,6,2,21,18181.0,4,0.018181,18181.0,4.0,68.2,6.5,2018,6,2,Wednesday,0
2018-06-27,STATEN ISLAND,14,4.0,0.0,0,0,4,18181.0,4,0.018181,,,68.2,6.5,2018,6,2,Wednesday,0
2018-06-28,BRONX,80,30.0,0.0,6,1,22,18466.0,4,0.018466,,,74.2,17.6,2018,6,3,Thursday,0
2018-06-28,BROOKLYN,155,37.0,0.0,8,2,27,18466.0,4,0.018466,,,74.2,17.6,2018,6,3,Thursday,0
2018-06-28,MANHATTAN,101,19.0,0.0,4,1,14,18466.0,4,0.018466,,,74.2,17.6,2018,6,3,Thursday,0
2018-06-28,QUEENS,114,33.0,0.0,2,0,31,18466.0,4,0.018466,18466.0,4.0,74.2,17.6,2018,6,3,Thursday,0
2018-06-28,STATEN ISLAND,19,3.0,0.0,0,0,3,18466.0,4,0.018466,,,74.2,17.6,2018,6,3,Thursday,0
2018-06-29,BRONX,85,22.0,0.0,7,2,13,3017.0,4,0.003017,,,77.9,0.0,2018,6,4,Friday,0
2018-06-29,BROOKLYN,169,47.0,0.0,8,8,31,3017.0,4,0.003017,,,77.9,0.0,2018,6,4,Friday,0
2018-06-29,MANHATTAN,135,24.0,0.0,8,3,13,3017.0,4,0.003017,,,77.9,0.0,2018,6,4,Friday,0
2018-06-29,QUEENS,118,36.0,0.0,4,4,28,3017.0,4,0.003017,3017.0,4.0,77.9,0.0,2018,6,4,Friday,0
2018-06-29,STATEN ISLAND,28,8.0,1.0,1,0,7,3017.0,4,0.003017,,,77.9,0.0,2018,6,4,Friday,0
2018-07-16,BRONX,91,21.0,0.0,4,0,17,14931.0,6,0.014931,11316.0,2.0,80.1,0.4,2018,7,0,Monday,0
2018-07-16,BROOKLYN,157,46.0,0.0,11,5,30,14931.0,6,0.014931,,,80.1,0.4,2018,7,0,Monday,0
2018-07-16,MANHATTAN,88,8.0,0.0,2,1,5,14931.0,6,0.014931,,,80.1,0.4,2018,7,0,Monday,0
2018-07-16,QUEENS,130,31.0,0.0,5,2,24,14931.0,6,0.014931,3615.0,4.0,80.1,0.4,2018,7,0,Monday,0
2018-07-16,STATEN ISLAND,17,7.0,0.0,0,0,7,14931.0,6,0.014931,,,80.1,0.4,2018,7,0,Monday,0
2018-07-17,BRONX,72,23.0,0.0,3,1,19,7244.0,7,0.007244,2279.0,2.0,77.8,37.9,2018,7,1,Tuesday,0
2018-07-17,BROOKLYN,137,54.0,0.0,12,6,37,7244.0,7,0.007244,4412.0,3.0,77.8,37.9,2018,7,1,Tuesday,0
2018-07-17,MANHATTAN,98,10.0,0.0,5,2,3,7244.0,7,0.007244,,,77.8,37.9,2018,7,1,Tuesday,0
2018-07-17,QUEENS,110,34.0,0.0,5,0,29,7244.0,7,0.007244,553.0,2.0,77.8,37.9,2018,7,1,Tuesday,0
2018-07-17,STATEN ISLAND,22,3.0,0.0,0,0,3,7244.0,7,0.007244,,,77.8,37.9,2018,7,1,Tuesday,0
2018-07-18,BRONX,57,11.0,0.0,2,3,6,12288.0,4,0.012288,,,75.6,0.0,2018,7,2,Wednesday,0
2018-07-18,BROOKLYN,149,54.0,0.0,10,4,40,12288.0,4,0.012288,11993.0,3.0,75.6,0.0,2018,7,2,Wednesday,0
2018-07-18,MANHATTAN,93,16.0,0.0,7,6,3,12288.0,4,0.012288,,,75.6,0.0,2018,7,2,Wednesday,0
2018-07-18,QUEENS,130,28.0,0.0,3,3,22,12288.0,4,0.012288,295.0,1.0,75.6,0.0,2018,7,2,Wednesday,0
2018-07-18,STATEN ISLAND,18,3.0,0.0,0,0,3,12288.0,4,0.012288,,,75.6,0.0,2018,7,2,Wednesday,0
2018-07-19,BRONX,68,18.0,0.0,5,2,11,12366.0,4,0.012366,,,71.9,0.0,2018,7,3,Thursday,0
2018-07-19,BROOKLYN,146,25.0,0.0,8,6,11,12366.0,4,0.012366,12095.0,3.0,71.9,0.0,2018,7,3,Thursday,0
2018-07-19,MANHATTAN,120,28.0,0.0,6,10,13,12366.0,4,0.012366,,,71.9,0.0,2018,7,3,Thursday,0
2018-07-19,QUEENS,122,31.0,0.0,1,4,26,12366.0,4,0.012366,271.0,1.0,71.9,0.0,2018,7,3,Thursday,0
2018-07-19,STATEN ISLAND,23,2.0,0.0,0,0,2,12366.0,4,0.012366,,,71.9,0.0,2018,7,3,Thursday,0
2018-07-20,BRONX,71,21.0,0.0,5,2,14,11126.0,4,0.011126,,,71.5,0.0,2018,7,4,Friday,0
2018-07-20,BROOKLYN,131,39.0,0.0,1,7,31,11126.0,4,0.011126,11087.0,3.0,71.5,0.0,2018,7,4,Friday,0
2018-07-20,MANHATTAN,113,31.0,0.0,6,8,17,11126.0,4,0.011126,,,71.5,0.0,2018,7,4,Friday,0
2018-07-20,QUEENS,109,32.0,0.0,6,0,26,11126.0,4,0.011126,39.0,1.0,71.5,0.0,2018,7,4,Friday,0
2018-07-20,STATEN ISLAND,17,1.0,0.0,0,0,1,11126.0,4,0.011126,,,71.5,0.0,2018,7,4,Friday,0
2018-07-21,BRONX,64,12.0,0.0,5,1,6,11174.0,4,0.011174,,,70.1,11.6,2018,7,5,Saturday,1
2018-07-21,BROOKLYN,119,46.0,0.0,9,6,31,11174.0,4,0.011174,11174.0,3.0,70.1,11.6,2018,7,5,Saturday,1
2018-07-21,MANHATTAN,74,18.0,0.0,7,4,7,11174.0,4,0.011174,,,70.1,11.6,2018,7,5,Saturday,1
2018-07-21,QUEENS,125,39.0,1.0,2,6,31,11174.0,4,0.011174,0.0,1.0,70.1,11.6,2018,7,5,Saturday,1
2018-07-21,STATEN ISLAND,21,6.0,0.0,1,0,5,11174.0,4,0.011174,,,70.1,11.6,2018,7,5,Saturday,1
2018-07-22,BRONX,51,21.0,0.0,4,1,16,10022.0,4,0.010022,,,74.7,23.0,2018,7,6,Sunday,1
2018-07-22,BROOKLYN,110,29.0,0.0,4,1,24,10022.0,4,0.010022,10022.0,3.0,74.7,23.0,2018,7,6,Sunday,1
2018-07-22,MANHATTAN,65,10.0,0.0,2,4,4,10022.0,4,0.010022,,,74.7,23.0,2018,7,6,Sunday,1
2018-07-22,QUEENS,120,20.0,0.0,3,3,14,10022.0,4,0.010022,0.0,1.0,74.7,23.0,2018,7,6,Sunday,1
2018-07-22,STATEN ISLAND,13,6.0,0.0,0,1,5,10022.0,4,0.010022,,,74.7,23.0,2018,7,6,Sunday,1
2018-07-23,BRONX,61,22.0,0.0,3,1,18,4860.0,4,0.00486,,,75.0,15.1,2018,7,0,Monday,0
2018-07-23,BROOKLYN,129,27.0,0.0,3,5,20,4860.0,4,0.00486,4859.0,3.0,75.0,15.1,2018,7,0,Monday,0
2018-07-23,MANHATTAN,87,14.0,0.0,4,1,9,4860.0,4,0.00486,,,75.0,15.1,2018,7,0,Monday,0
2018-07-23,QUEENS,116,30.0,1.0,8,2,20,4860.0,4,0.00486,1.0,1.0,75.0,15.1,2018,7,0,Monday,0
2018-07-23,STATEN ISLAND,7,3.0,0.0,1,0,2,4860.0,4,0.00486,,,75.0,15.1,2018,7,0,Monday,0
2018-07-24,BRONX,67,18.0,0.0,3,3,12,4797.0,3,0.004797,,,76.1,8.2,2018,7,1,Tuesday,0
2018-07-24,BROOKLYN,148,33.0,0.0,7,5,21,4797.0,3,0.004797,4797.0,3.0,76.1,8.2,2018,7,1,Tuesday,0
2018-07-24,MANHATTAN,82,18.0,0.0,4,5,9,4797.0,3,0.004797,,,76.1,8.2,2018,7,1,Tuesday,0
2018-07-24,QUEENS,119,24.0,0.0,2,5,17,4797.0,3,0.004797,,,76.1,8.2,2018,7,1,Tuesday,0
2018-07-24,STATEN ISLAND,17,3.0,0.0,0,0,3,4797.0,3,0.004797,,,76.1,8.2,2018,7,1,Tuesday,0
2018-07-25,BRONX,64,8.0,0.0,4,1,3,4524.0,3,0.004524,,,73.8,25.6,2018,7,2,Wednesday,0
2018-07-25,BROOKLYN,146,44.0,0.0,7,4,33,4524.0,3,0.004524,4524.0,3.0,73.8,25.6,2018,7,2,Wednesday,0
2018-07-25,MANHATTAN,86,13.0,0.0,8,0,5,4524.0,3,0.004524,,,73.8,25.6,2018,7,2,Wednesday,0
2018-07-25,QUEENS,107,28.0,0.0,4,3,21,4524.0,3,0.004524,,,73.8,25.6,2018,7,2,Wednesday,0
2018-07-25,STATEN ISLAND,10,2.0,0.0,0,0,2,4524.0,3,0.004524,,,73.8,25.6,2018,7,2,Wednesday,0
2018-07-26,BRONX,66,23.0,0.0,4,1,18,5172.0,3,0.005172,,,76.6,1.8,2018,7,3,Thursday,0
2018-07-26,BROOKLYN,113,33.0,0.0,3,12,18,5172.0,3,0.005172,5172.0,3.0,76.6,1.8,2018,7,3,Thursday,0
2018-07-26,MANHATTAN,97,12.0,0.0,4,1,7,5172.0,3,0.005172,,,76.6,1.8,2018,7,3,Thursday,0
2018-07-26,QUEENS,113,36.0,0.0,2,1,33,5172.0,3,0.005172,,,76.6,1.8,2018,7,3,Thursday,0
2018-07-26,STATEN ISLAND,14,6.0,0.0,1,0,5,5172.0,3,0.005172,,,76.6,1.8,2018,7,3,Thursday,0
2018-07-27,BRONX,78,27.0,0.0,4,3,20,3657.0,3,0.003657,,,77.3,4.0,2018,7,4,Friday,0
2018-07-27,BROOKLYN,143,42.0,1.0,10,5,27,3657.0,3,0.003657,3657.0,3.0,77.3,4.0,2018,7,4,Friday,0
2018-07-27,MANHATTAN,116,18.0,0.0,7,4,7,3657.0,3,0.003657,,,77.3,4.0,2018,7,4,Friday,0
2018-07-27,QUEENS,117,32.0,0.0,2,0,30,3657.0,3,0.003657,,,77.3,4.0,2018,7,4,Friday,0
2018-07-27,STATEN ISLAND,19,1.0,0.0,0,0,1,3657.0,3,0.003657,,,77.3,4.0,2018,7,4,Friday,0
2018-07-28,BRONX,73,19.0,0.0,3,4,12,3113.0,2,0.003113,,,76.1,2.5,2018,7,5,Saturday,1
2018-07-28,BROOKLYN,141,28.0,0.0,3,3,22,3113.0,2,0.003113,3113.0,2.0,76.1,2.5,2018,7,5,Saturday,1
2018-07-28,MANHATTAN,77,18.0,0.0,2,4,12,3113.0,2,0.003113,,,76.1,2.5,2018,7,5,Saturday,1
2018-07-28,QUEENS,111,28.0,0.0,4,2,22,3113.0,2,0.003113,,,76.1,2.5,2018,7,5,Saturday,1
2018-07-28,STATEN ISLAND,12,1.0,0.0,0,0,1,3113.0,2,0.003113,,,76.1,2.5,2018,7,5,Saturday,1
2018-07-29,BRONX,41,13.0,0.0,4,2,7,3181.0,2,0.003181,,,74.9,0.0,2018,7,6,Sunday,1
2018-07-29,BROOKLYN,94,44.0,0.0,4,5,35,3181.0,2,0.003181,3181.0,2.0,74.9,0.0,2018,7,6,Sunday,1
2018-07-29,MANHATTAN,59,19.0,0.0,6,3,9,3181.0,2,0.003181,,,74.9,0.0,2018,7,6,Sunday,1
2018-07-29,QUEENS,91,24.0,0.0,7,4,13,3181.0,2,0.003181,,,74.9,0.0,2018,7,6,Sunday,1
2018-07-29,STATEN ISLAND,7,0.0,0.0,0,0,0,3181.0,2,0.003181,,,74.9,0.0,2018,7,6,Sunday,1
2018-07-30,BRONX,57,29.0,0.0,6,0,23,3713.0,3,0.003713,,,73.1,0.9,2018,7,0,Monday,0
2018-07-30,BROOKLYN,106,32.0,0.0,5,6,21,3713.0,3,0.003713,3713.0,3.0,73.1,0.9,2018,7,0,Monday,0
